country_code,country_name,wb_income,wb_region,skill_group_category,skill_group_name,net_per_10K_2015,net_per_10K_2016,net_per_10K_2017,net_per_10K_2018,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Soft Skills,Social Perceptiveness,119.18,-157.24,-159.27,-3.35,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Public Health,79.99,-175.4,-185.65,-2.9,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Business Skills,Inside Sales,79.5,-113.33,-41.72,2.16,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Ground Transportation,4.7,-134.93,96.96,3.2,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Intellectual Property,-109.14,-33.16,-123.8,7.21,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Higher Education,-56.62,-161.33,-6.4,7.54,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Educational Administration,73.92,-72.9,14.29,8.68,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Business Skills,Product Development,-7.36,-53.89,-24.02,9.91,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Nonprofit Management,-136.5,-368.94,-188.01,10.04,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Tech Skills,Enterprise Software,62.93,-72.96,-10.37,12.66,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Soft Skills,Negotiation,44.05,-44.18,-15.51,14.05,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Editing,-50.77,-91.04,-17.3,20.56,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Tech Skills,Game Development,285.52,-294.19,-365.85,20.88,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Business Skills,Procurement,33.46,-103.62,-35.32,24.55,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Tech Skills,Animation,53.33,-57.68,-219.54,24.64,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Tech Skills,Scientific Computing,3.17,-100.59,5.94,25.72,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Contract Law,59.69,-69.03,-43.9,26.18,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Soft Skills,Time Management,110.05,-185.36,-64.33,29.24,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Law,71.7,-144.18,-79.58,29.96,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Retail Sales,25.25,-60.16,-34.26,30.04,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Teaching,28.1,-43.75,-0.86,30.15,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Food Manufacturing,222.57,-319.49,31.85,31.84,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Soft Skills,Active Learning,12.05,-103,2.86,32.2,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Wellness,143.88,206.75,-73.08,33.86,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Environmental Science,-5.56,-264.54,-123.75,35.28,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Video,100.57,-110.59,13.09,36.23,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Soft Skills,Leadership,55.53,-60.03,-11.07,37.47,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Lodging,76.51,-326.49,-57.14,45.03,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Business Skills,Management Accounting,44.93,-58.76,-10.24,47.12,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Business Skills,Insurance,78.64,-127.05,-10.5,47.83,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Business Skills,People Management,47.49,-65.16,-12.39,48.44,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Environmental Consulting,-30.03,-190.35,-113.55,48.46,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Business Skills,Entrepreneurship,195.83,21.89,13.65,48.65,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Architecture,32.85,-52.4,-36.51,50.5,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Business Skills,Human Resources,-38.18,-47.36,-36.55,56.59,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Event Planning,44.2,-137.64,-27.88,56.85,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Social Services,-100.84,-108.44,-69.68,56.91,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Educational Research,4.93,-19.14,19.72,58.24,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Research,127.33,9.02,9.17,60.05,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Construction Engineering,48.79,-217.79,-30.09,60.4,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Disruptive Tech Skills,Robotics,21.53,35.9,-3.28,63.09,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Disruptive Tech Skills,Aerospace Engineering,-345.45,-605.63,-48.05,63.19,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Interior Design,-160.32,-28.43,-170.32,64.86,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Business Skills,Bookkeeping,-45.25,-181.41,14.11,65.26,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Inventory Management,55.49,-84.73,7.06,65.3,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Tech Skills,Information Management,-78.76,-99.98,-25.27,66.17,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Recruiting,-18.13,-92.15,-145.05,67.14,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Business Skills,Project Management,62.63,-70.91,-8.05,69.6,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Business Skills,Business Management,99.49,-71.9,-7.37,71.23,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Soft Skills,Flexible Approach,92.86,-122.08,-128.91,76.78,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Soft Skills,Oral Communication,12,17.25,18.84,77.12,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Mathematics,-222.39,-135.38,9.56,78.7,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Photography,31.73,-80.07,-23.15,79.14,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Pharmaceutics,-12.44,-100.61,45.29,79.92,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Tech Skills,Graphic Design,29.26,-74.88,2.72,80.84,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Business Skills,Employee Learning & Development,176.46,-54.44,-6.01,84.2,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Business Skills,Advertising,14.53,-148.51,-12.5,89.82,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Tech Skills,Social Media,6.94,-26.94,10.04,95.93,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Personal Coaching,18.29,-79.5,31.79,97.41,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Environmental Engineering,75.31,-166.72,-46.56,98.48,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Industrial Design,-304.83,-65.96,-121.51,99.46,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Business Skills,Auditing,140.64,-50.38,28.19,101.97,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Painting,198.83,-63.47,-81.82,104.4,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Television,8.56,-51.33,35.91,108.08,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Business Skills,Administrative Assistance,-5.8,-47.74,-26.3,108.3,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Business Skills,Tax Accounting,111.34,28.71,40.92,110.18,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Business Skills,Operational Efficiency,-29.72,-151.64,-86.24,112.64,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Psychology,55.98,-30.96,109.9,116.92,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Tech Skills,Software Development Life Cycle (SDLC),53.82,-99.61,6.3,118.56,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Business Skills,Customer Experience,38.86,-91.45,-49.47,119.22,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Electronics,-53.8,-113.73,123.33,127.99,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Emergency Medicine,168.64,30.56,0,129.78,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Healthcare Management,168.35,-42.91,-134.03,130.53,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Public Safety,-9.21,-151.46,13.86,130.63,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Soft Skills,Writing,-163.21,-95.26,32.18,131.21,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Family Medicine,42.87,-126.52,-33.04,131.53,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Tech Skills,Software Testing,202.86,-261.36,-159.44,131.67,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Machining,-6.77,-46.23,17.41,132.31,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Power Systems,-175.47,-110.96,133.15,132.89,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Earth Science,76.75,-250.77,20.2,141.41,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Tech Skills,Mobile Application Development,47.54,-83.34,2.89,146.29,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Tech Skills,Digital Literacy,169.25,-26.57,25.36,147.97,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Pharmaceutical Manufacturing,-62.23,-138.68,56.61,148.64,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Air Force,-116.76,-930.76,146.5,149,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Professional Sports,25.26,-67.42,125.07,153.96,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Organic Chemistry,170.21,240.96,-35.16,156.1,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Business Skills,Accounts Payable,45.27,-99.69,23.05,157.39,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Disruptive Tech Skills,Cyber-security,53.05,-71.04,46.04,157.84,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Airlines,-127.04,-517.16,-153.66,159.13,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Electronic Control Systems,85.44,66.66,58.32,163.47,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Veterinary Medicine,140.22,-10.71,-124.17,165.72,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Business Skills,Competitive Strategies,-235.08,-133.17,-163.64,167.19,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Journalism,0,-4.3,73.43,170.56,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Tech Skills,Data Storage Technologies,112.12,-81.21,102.14,181.65,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Automotive,46.96,-22.47,64.13,196.84,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Tech Skills,Technical Support,60.8,-14.78,61.09,202.48,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Documentation,-158.22,-65.51,39.47,212.67,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Structural Engineering,64.24,-49.6,-54.6,216.57,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Disruptive Tech Skills,Human Computer Interaction,-123.85,-122.57,72.65,231.92,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Business Skills,Manufacturing Operations,60.19,-28.28,57.93,238.5,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Tech Skills,Computer Hardware,12.56,-148.86,109.84,239.75,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Art History,359.38,68.86,-253.75,246.27,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Music,93.79,-196.3,-101.89,256.58,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Physical Security,35.98,-100.04,86.83,257.08,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Disruptive Tech Skills,Materials Science,21.21,52.83,51.14,267.29,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Commercial Photography,-19.07,27.56,-231.68,270.15,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Product Testing,107.36,-104.72,10.11,275.95,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Radio Production,128.34,-5.02,52.22,288.6,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Disruptive Tech Skills,Development Tools,67.44,-142.24,131.38,293.12,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Instrumentation,31.64,37.18,157.7,306.19,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Nursing,130.07,-82.58,-126.44,332.23,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Utilities,-14.42,8.33,83.53,370.84,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Maintenance & Repair,-58.54,-6.66,124.77,382.7,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Telecommunications,224.46,32.33,167.12,389.03,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Tech Skills,Computer Networking,157.55,-26.68,219.19,568.06,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Tech Skills,Web Development,72.95,-117.71,279.31,577.04,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Drilling Engineering,143.43,176.57,401.6,999.14,,,,,,,,,,,,,,,,,,,
pe,Peru,Upper middle income,Latin America & Caribbean,Specialized Industry Skills,Oil & Gas,159.04,8.7,459.76,1383.7,,,,,,,,,,,,,,,,,,,
ph,Philippines,Lower middle income,East Asia & Pacific,Specialized Industry Skills,Nursing,-2196.23,-1832.82,-1449.95,-1231.51,,,,,,,,,,,,,,,,,,,
ph,Philippines,Lower middle income,East Asia & Pacific,Tech Skills,Software Testing,-1150.46,-857.53,-875.97,-1060.49,,,,,,,,,,,,,,,,,,,
ph,Philippines,Lower middle income,East Asia & Pacific,Specialized Industry Skills,Healthcare Management,-1380.93,-1248.69,-1103.06,-930.47,,,,,,,,,,,,,,,,,,,
ph,Philippines,Lower middle income,East Asia & Pacific,Specialized Industry Skills,Physical Medicine and Rehabilitation,-1029.01,-1076.95,-480.36,-685.69,,,,,,,,,,,,,,,,,,,
ph,Philippines,Lower middle income,East Asia & Pacific,Specialized Industry Skills,Radiology,-1014.8,-1556.09,-1166.21,-664.33,,,,,,,,,,,,,,,,,,,
ph,Philippines,Lower middle income,East Asia & Pacific,Disruptive Tech Skills,Development Tools,-792.61,-746.36,-646.07,-595.1,,,,,,,,,,,,,,,,,,,
ph,Philippines,Lower middle income,East Asia & Pacific,Specialized Industry Skills,Pathology,-1329.48,-845.83,-579.54,-583.73,,,,,,,,,,,,,,,,,,,
ph,Philippines,Lower middle income,East Asia & Pacific,Tech Skills,Web Development,-605.63,-709.41,-594.2,-561.45,,,,,,,,,,,,,,,,,,,
ph,Philippines,Lower middle income,East Asia & Pacific,Specialized Industry Skills,Mining,-124.42,-130.67,-139.63,-492.91,,,,,,,,,,,,,,,,,,,
ph,Philippines,Lower middle income,East Asia & Pacific,Disruptive Tech Skills,Artificial Intelligence,-1479.63,-958.42,-857.59,-468.26,,,,,,,,,,,,,,,,,,,
ph,Philippines,Lower middle income,East Asia & Pacific,Tech Skills,Software Development Life Cycle (SDLC),-582.14,-470.33,-453.1,-465.71,,,,,,,,,,,,,,,,,,,
ph,Philippines,Lower middle income,East Asia & Pacific,Specialized Industry Skills,Dentistry,-811.51,-1523.06,-1482.71,-451.21,,,,,,,,,,,,,,,,,,,
ph,Philippines,Lower middle income,East Asia & Pacific,Specialized Industry Skills,Recruiting,-624.68,-322.13,-268.05,-444.62,,,,,,,,,,,,,,,,,,,
ph,Philippines,Lower middle income,East Asia & Pacific,Business Skills,Auditing,-680.17,-584.44,-436.22,-438.99,,,,,,,,,,,,,,,,,,,
ph,Philippines,Lower middle income,East Asia & Pacific,Business Skills,Financial Accounting,-656.11,-572.01,-422.28,-433.8,,,,,,,,,,,,,,,,,,,
ph,Philippines,Lower middle income,East Asia & Pacific,Specialized Industry Skills,Orthopedic Surgery,-1828.3,-1498.04,-306.71,-419.05,,,,,,,,,,,,,,,,,,,
ph,Philippines,Lower middle income,East Asia & Pacific,Disruptive Tech Skills,Cloud Computing,-1273.06,-370.75,-607.99,-417.3,,,,,,,,,,,,,,,,,,,
ph,Philippines,Lower middle income,East Asia & Pacific,Disruptive Tech Skills,Genetic Engineering,145.51,-379.25,-775.82,-408.75,,,,,,,,,,,,,,,,,,,
ph,Philippines,Lower middle income,East Asia & Pacific,Disruptive Tech Skills,Aerospace Engineering,-795.87,-711.9,-26.11,-403.12,,,,,,,,,,,,,,,,,,,
ph,Philippines,Lower middle income,East Asia & Pacific,Tech Skills,Data Storage Technologies,-537.54,-508.52,-381.93,-387.79,,,,,,,,,,,,,,,,,,,
ph,Philippines,Lower middle income,East Asia & Pacific,Specialized Industry Skills,Family Medicine,-681.39,-652.33,-498.43,-367.84,,,,,,,,,,,,,,,,,,,
ph,Philippines,Lower middle income,East Asia & Pacific,Business Skills,Tax Accounting,-460.11,-497.87,-303.46,-367.81,,,,,,,,,,,,,,,,,,,
ph,Philippines,Lower middle income,East Asia & Pacific,Specialized Industry Skills,Airlines,-1192.07,-690.13,-240.99,-361.11,,,,,,,,,,,,,,,,,,,
ph,Philippines,Lower middle income,East Asia & Pacific,Specialized Industry Skills,Emergency Medicine,-724.42,-525.14,-360.01,-356.26,,,,,,,,,,,,,,,,,,,
